Country,StockCode,Quantity,UnitPrice,Total Amount
United Arab Emirates,21984,24,0.29,6.959999999999999
United Arab Emirates,22027,12,0.42,5.04
United Arab Emirates,22028,12,0.42,5.04
United Arab Emirates,22037,12,0.42,5.04
United Arab Emirates,22045,25,0.42,10.5
United Arab Emirates,22076,12,1.65,19.8
United Arab Emirates,22077,12,1.65,19.8
United Arab Emirates,22092,36,0.39,14.04
United Arab Emirates,22111,6,4.95,29.700000000000003
United Arab Emirates,22112,6,4.95,29.700000000000003
United Arab Emirates,22117,12,2.95,35.400000000000006
United Arab Emirates,22139,12,4.95,59.400000000000006
United Arab Emirates,22195,12,1.65,19.8
United Arab Emirates,22200,6,4.25,25.5
United Arab Emirates,22207,6,4.25,25.5
United Arab Emirates,22413,12,2.95,35.400000000000006
United Arab Emirates,22418,24,0.85,20.4
United Arab Emirates,22423,12,12.75,153.0
United Arab Emirates,22492,36,0.65,23.4
United Arab Emirates,22507,4,4.95,19.8
United Arab Emirates,22554,12,1.65,19.8
United Arab Emirates,22557,12,1.65,19.8
United Arab Emirates,22582,6,2.55,15.3
United Arab Emirates,22629,12,1.95,23.4
United Arab Emirates,22630,12,1.95,23.4
United Arab Emirates,22955,6,2.1,12.6
United Arab Emirates,22962,12,0.85,10.2
United Arab Emirates,22963,24,0.85,20.4
United Arab Emirates,23007,6,14.95,89.69999999999999
United Arab Emirates,23008,6,14.95,89.69999999999999
United Arab Emirates,23009,6,14.95,89.69999999999999
United Arab Emirates,23231,25,0.42,10.5
United Arab Emirates,23238,6,4.15,24.9
United Arab Emirates,23240,6,4.15,24.9
United Arab Emirates,23245,4,4.95,19.8
United Arab Emirates,23293,8,0.83,6.64
United Arab Emirates,23294,8,0.83,6.64
United Arab Emirates,23296,8,1.25,10.0
United Arab Emirates,23318,6,2.49,14.94
United Arab Emirates,23319,6,2.49,14.94
United Arab Emirates,23320,12,2.89,34.68
United Arab Emirates,23546,25,0.42,10.5
United Arab Emirates,47590B,12,5.45,65.4
United Arab Emirates,48138,2,7.95,15.9
United Arab Emirates,82551,12,1.45,17.4
United Arab Emirates,82552,24,1.45,34.8
United Arab Emirates,82567,12,2.1,25.200000000000003
United Arab Emirates,82583,12,2.1,25.200000000000003
United Arab Emirates,84050,12,1.65,19.8
United Arab Emirates,85150,24,2.55,61.2
United Arab Emirates,85152,12,2.1,25.200000000000003
United Arab Emirates,85215,72,0.65,46.8
United Arab Emirates,POST,1,37.5,37.5
United Kingdom,10002,401,30.599999999999998,340.84999999999997
United Kingdom,10080,291,8.65,114.41
United Kingdom,10120,182,5.88,38.22
United Kingdom,10123C,5,1.9500000000000002,3.25
United Kingdom,10124A,16,2.1,6.72
United Kingdom,10124G,17,1.68,7.14
United Kingdom,10125,615,39.49,436.75
United Kingdom,10133,2243,60.769999999999996,1071.49
United Kingdom,10135,1636,137.19,1496.99
United Kingdom,11001,1108,103.31,1709.6399999999999
United Kingdom,15030,143,3.7699999999999996,41.47
United Kingdom,15034,6227,11.760000000000002,670.1800000000001
United Kingdom,15036,19116,243.34,14014.52
United Kingdom,15039,1537,55.99,1114.45
United Kingdom,15044A,386,217.68,1124.38
United Kingdom,15044B,289,131.95000000000002,812.5500000000001
United Kingdom,15044C,259,170.70000000000002,744.0500000000001
United Kingdom,15044D,593,201.44,1626.5900000000001
United Kingdom,15056BL,2296,1347.17,12404.82
United Kingdom,15056N,3387,1937.8600000000001,18144.66
United Kingdom,15056P,549,612.66,3005.1600000000003
United Kingdom,15058A,123,326.7,905.85
United Kingdom,15058B,95,258.75,707.25
United Kingdom,15058C,159,162.75,744.05
United Kingdom,15060B,335,302.93,1197.87
United Kingdom,16008,2136,8.08,266.87
United Kingdom,16010,30,0.36,3.5999999999999996
United Kingdom,16011,1629,8.82,342.09
United Kingdom,16012,1076,6.72,225.96
United Kingdom,16014,13028,17.06,4209.76
United Kingdom,16015,662,11.72,289.98
United Kingdom,16016,993,40.54,815.45
United Kingdom,16020C,6,1.7,5.1
United Kingdom,16033,840,0.48,100.80000000000001
United Kingdom,16043,98,0.24,11.759999999999998
United Kingdom,16045,7600,2.44,320.0
United Kingdom,16046,64,11.9,54.4
United Kingdom,16048,1100,4.74,139.2
United Kingdom,16049,504,1.2,82.08
United Kingdom,16052,419,0.99,85.13
United Kingdom,16054,1022,3.78,123.24000000000001
United Kingdom,16151A,49,3.75,61.25
United Kingdom,16156L,300,4.62,126.0
United Kingdom,16156S,5400,63.32,2163.0
United Kingdom,16161G,575,1.7000000000000002,57.5
United Kingdom,16161M,25,0.42,10.5
United Kingdom,16161P,5851,90.66,2445.42
United Kingdom,16161U,3475,47.82,1435.5
United Kingdom,16162L,17,3.9000000000000004,11.05
United Kingdom,16162M,26,2.94,10.92
United Kingdom,16168M,281,7.56,118.02
United Kingdom,16169E,4013,54.059999999999995,1661.46
United Kingdom,16169K,150,2.52,63.0
United Kingdom,16169M,610,10.08,256.2
United Kingdom,16169N,25,0.42,10.5
United Kingdom,16169P,50,0.84,21.0
United Kingdom,16202A,7,1.0,3.5
United Kingdom,16202B,29,1.0,14.5
United Kingdom,16202E,15,1.5,7.5
United Kingdom,16206B,2,1.25,2.5
United Kingdom,16207A,13,14.75,38.35000000000001
United Kingdom,16207B,4,8.36,11.31
United Kingdom,16216,3236,3.82,222.34
United Kingdom,16218,3200,3.26,211.6
United Kingdom,16219,2663,3.76,292.97999999999996
United Kingdom,16225,730,85.25,559.34
United Kingdom,16235,2239,15.649999999999999,436.28999999999996
United Kingdom,16236,1044,13.389999999999999,213.64
United Kingdom,16237,4170,31.27,796.2
United Kingdom,16238,974,16.12,205.24
United Kingdom,16244B,7,2.45,7.85
United Kingdom,16248B,13,8.75,16.25
United Kingdom,16254,31,9.209999999999999,27.91
United Kingdom,16258A,357,15.77,119.57
United Kingdom,16259,3056,2.63,286.6
United Kingdom,17001,72,0.29,20.88
United Kingdom,17003,22675,64.83,5891.49
United Kingdom,17007B,24,4.2,50.400000000000006
United Kingdom,17011F,56,6.15,46.55
United Kingdom,17012A,240,24.3,209.2
United Kingdom,17012B,401,34.5,366.45
United Kingdom,17012C,362,48.1,341.8
United Kingdom,17012D,331,43.35,306.84999999999997
United Kingdom,17012E,29,3.05,24.75
United Kingdom,17012F,353,39.6,298.45
United Kingdom,17013D,532,9.54,257.88
United Kingdom,17014A,154,4.25,67.83
United Kingdom,17021,2355,14.7,621.54
United Kingdom,17028J,6,0.42,2.52
United Kingdom,17038,1401,1.7100000000000002,128.1
United Kingdom,17084A,200,1.47,42.0
United Kingdom,17084J,225,1.68,47.25
United Kingdom,17084N,1025,6.67,212.75
United Kingdom,17084P,349,2.73,73.29
United Kingdom,17084R,2592,5.31,529.92
United Kingdom,17090A,73,10.85,76.85
United Kingdom,17090D,29,16.25,36.25
United Kingdom,17091A,171,19.94,98.91
United Kingdom,17091J,1910,46.6,778.0
United Kingdom,17096,2516,2.61,443.76000000000005
United Kingdom,17107D,154,109.64999999999999,392.7
United Kingdom,17109D,61,4.52,32.349999999999994
United Kingdom,17129F,427,16.03,291.25
United Kingdom,17136A,328,1.67,27.669999999999998
United Kingdom,17164B,27,3.78,11.34
United Kingdom,17165D,27,7.3500000000000005,28.35
United Kingdom,17174,4,0.84,1.68
United Kingdom,17191A,4,7.5,15.0
United Kingdom,18007,5808,2.6399999999999997,375.12
United Kingdom,18094C,122,16.7,138.1
United Kingdom,18097A,5,10.2,12.75
United Kingdom,18097C,616,114.89999999999999,1326.0
United Kingdom,18098C,187,107.95,522.85
United Kingdom,20615,179,48.31,178.14000000000001
United Kingdom,20616,134,32.93,122.78
United Kingdom,20617,54,53.64,112.54
United Kingdom,20618,68,57.980000000000004,137.88
United Kingdom,20619,118,44.5,155.82999999999998
United Kingdom,20622,156,61.580000000000005,225.48
United Kingdom,20652,75,39.8,101.01
United Kingdom,20653,21,8.67,28.67
United Kingdom,20654,69,25.87,81.69
United Kingdom,20655,77,43.29,94.11
United Kingdom,20657,61,29.73,76.39
United Kingdom,20658,204,66.25,255.0
United Kingdom,20659,94,48.05,139.56
United Kingdom,20661,9,23.27,35.07
United Kingdom,20662,5,17.48,23.27
United Kingdom,20663,3,11.690000000000001,11.690000000000001
United Kingdom,20664,6,8.850000000000001,17.700000000000003
United Kingdom,20665,189,144.15,552.7500000000001
United Kingdom,20666,4,11.8,11.8
United Kingdom,20667,1,2.95,2.95
United Kingdom,20668,12402,21.08,1371.12
United Kingdom,20669,178,55.0,222.5
United Kingdom,20670,8,23.380000000000003,29.28
United Kingdom,20671,10,2.5,12.5
United Kingdom,20674,1022,150.26,1210.31
United Kingdom,20675,1962,226.43,2289.55
United Kingdom,20676,3195,293.01,3682.7400000000002
United Kingdom,20677,2331,225.13,2675.98
United Kingdom,20679,1196,1290.07,6533.570000000001
United Kingdom,20681,54,74.75,175.5
United Kingdom,20682,625,411.27,1955.91
United Kingdom,20684,51,87.75,165.75
United Kingdom,20685,3321,3918.69,21281.25
United Kingdom,20686,208,185.38,679.38
United Kingdom,20694,24,33.75,90.0
United Kingdom,20695,5,17.0,21.25
United Kingdom,20696,16,26.25,60.0
United Kingdom,20697,17,22.95,43.349999999999994
United Kingdom,20698,16,20.4,40.8
United Kingdom,20699,23,25.5,58.65
United Kingdom,20700,6,11.25,22.5
United Kingdom,20701,2,7.5,7.5
United Kingdom,20702,80,131.75,340.0
United Kingdom,20703,1,4.25,4.25
United Kingdom,20704,163,129.6,452.85
United Kingdom,20705,126,123.75,390.7
United Kingdom,20707,142,45.36,179.27
United Kingdom,20711,3849,464.99,7037.96
United Kingdom,20712,5284,759.27,10033.66
United Kingdom,20713,9322,760.39,16974.56
United Kingdom,20716,271,38.56,319.75
United Kingdom,20717,1390,275.63,1724.38
United Kingdom,20718,3242,435.89,3932.81
United Kingdom,20719,4594,330.78,3694.69
United Kingdom,20723,5418,385.21,4423.3
United Kingdom,20724,8593,528.8199999999999,6893.25
United Kingdom,20725,13373,1888.1499999999999,21333.85
United Kingdom,20726,5888,1140.6499999999999,9532.56
United Kingdom,20727,9859,1680.8999999999999,15801.75
United Kingdom,20728,8600,1482.25,13852.68
United Kingdom,20731,74,10.0,92.5
United Kingdom,20733,895,36.87,669.35
United Kingdom,20735,157,24.52,120.45
United Kingdom,20748,53,382.5,675.75
United Kingdom,20749,1497,2281.98,10396.91
United Kingdom,20750,875,1712.15,6234.65
United Kingdom,20751,656,329.29,1348.0800000000002
United Kingdom,20752,262,218.4,550.2
United Kingdom,20754,938,459.08000000000004,1910.76
United Kingdom,20755,249,38.25,211.64999999999998
United Kingdom,20756,57,17.0,48.449999999999996
United Kingdom,20757,155,27.13,132.53
United Kingdom,20758,158,36.55,134.29999999999998
United Kingdom,20759,64,17.0,54.4
United Kingdom,20760,63,17.0,53.55
United Kingdom,20761,85,176.21,326.17
United Kingdom,20762,97,191.21,367.46
United Kingdom,20763,67,88.71,174.96
United Kingdom,20764,108,221.13,416.13
United Kingdom,20765,92,198.63,359.84
United Kingdom,20766,95,167.87,354.58
United Kingdom,20767,147,134.87,379.67
United Kingdom,20768,124,91.21,302.41
United Kingdom,20769,53,61.059999999999995,139.97
United Kingdom,20770,100,65.85,238.8
United Kingdom,20771,62,66.16,160.51
United Kingdom,20772,192,109.05999999999999,468.16
United Kingdom,20773,56,39.599999999999994,92.39999999999999
United Kingdom,20774,47,36.3,77.55
United Kingdom,20775,63,34.65,103.95
United Kingdom,20777,86,54.449999999999996,141.9
United Kingdom,20778,15,13.2,24.75
United Kingdom,20780,24,98.63,137.06
United Kingdom,20781,27,97.23,141.15
United Kingdom,20782,33,89.60000000000001,182.93
United Kingdom,20785,14,195.75,523.3000000000001
United Kingdom,20793,8,27.0,54.0
United Kingdom,20794,65,35.25,162.14999999999998
United Kingdom,20795,38,14.700000000000001,79.8
United Kingdom,20796,49,11.549999999999999,80.85
United Kingdom,20798,36,10.5,75.60000000000001
United Kingdom,20801,810,47.64,668.22
United Kingdom,20802,636,62.97,710.64
United Kingdom,20803,863,12.39,348.98999999999995
United Kingdom,20816,8,3.9,15.6
United Kingdom,20818,12,5.0,20.0
United Kingdom,20819,40,56.21,153.71
United Kingdom,20820,5,9.9,24.75
United Kingdom,20821,16,24.75,79.2
United Kingdom,20823,160,5.53,126.4
United Kingdom,20826,276,6.58,128.4
United Kingdom,20827,88,0.78,34.32
United Kingdom,20828,867,424.04999999999995,2124.45
United Kingdom,20829,1239,355.42,2475.89
United Kingdom,20830,75,42.0,157.5
United Kingdom,20831,151,41.86,250.26000000000002
United Kingdom,20832,986,31.97,508.32
United Kingdom,20835,66,5.81,54.78
United Kingdom,20836,134,11.62,111.22000000000001
United Kingdom,20837,117,12.91,122.55000000000001
United Kingdom,20838,294,27.939999999999998,252.33999999999997
United Kingdom,20839,380,43.19,350.64
United Kingdom,20840,404,38.879999999999995,348.28
United Kingdom,20845,19,69.85,120.64999999999999
United Kingdom,20846,614,76.89,744.22
United Kingdom,20847,34,41.25,127.5
United Kingdom,20848,21,23.6,61.95
United Kingdom,20851,9,41.65,53.550000000000004
United Kingdom,20854,164,27.849999999999998,252.79999999999998
United Kingdom,20856,108,37.949999999999996,178.2
United Kingdom,20857,32,13.2,52.8
United Kingdom,20861,2,4.2,4.2
United Kingdom,20866,294,39.54,344.84
United Kingdom,20867,169,27.31,208.97
United Kingdom,20868,377,17.21,157.7
United Kingdom,20869,135,6.63,52.65
United Kingdom,20878,24,8.75,30.0
United Kingdom,20886,439,147.9,826.05
United Kingdom,20892,1,12.75,12.75
United Kingdom,20893,252,44.55,551.25
United Kingdom,20894,25,26.55,73.75
United Kingdom,20897,79,20.25,212.64999999999998
United Kingdom,20898,25,14.75,73.75
United Kingdom,20901,3,12.7,19.049999999999997
United Kingdom,20902,5,19.049999999999997,31.75
United Kingdom,20903,18,57.15,114.3
United Kingdom,20906,3,5.9,8.850000000000001
United Kingdom,20910,8,19.049999999999997,50.8
United Kingdom,20914,4880,2105.96,13727.28
United Kingdom,20931,246,105.60000000000001,741.1000000000001
United Kingdom,20932,177,63.25,480.85
United Kingdom,20933,23,28.150000000000002,71.05
United Kingdom,20934,48,98.10000000000001,261.6
United Kingdom,20935,6,11.8,17.700000000000003
United Kingdom,20936,86,77.33,255.28000000000003
United Kingdom,20941,61,22.5,76.25
United Kingdom,20956,716,76.17,898.63
United Kingdom,20961,932,155.97,1184.36
United Kingdom,20963,967,148.43,1231.74
United Kingdom,20964,2,2.55,5.1
United Kingdom,20966,538,43.56,634.5
United Kingdom,20967,204,251.25,765.0
United Kingdom,20969,1791,941.16,6432.84
United Kingdom,20970,919,814.86,3419.33
United Kingdom,20971,9454,548.64,10750.0
United Kingdom,20972,6414,661.71,7836.6
United Kingdom,20973,2510,172.4,1654.9
United Kingdom,20974,6020,182.15,3771.0
United Kingdom,20975,5158,187.55,3293.9
United Kingdom,20977,811,130.0,1013.75
United Kingdom,20978,1342,212.5,1677.5
United Kingdom,20979,1788,225.0,2235.0
United Kingdom,20980,27,13.75,33.75
United Kingdom,20981,1500,153.85,1275.0
United Kingdom,20982,1918,179.22,1624.06
United Kingdom,20983,2123,183.47,1798.31
United Kingdom,20984,3216,57.29,983.5999999999999
United Kingdom,20985,921,102.68,1040.88
United Kingdom,20986,459,80.71,543.01
United Kingdom,20992,4069,114.98,1706.9699999999998
United Kingdom,20996,2934,45.68,619.8000000000001
United Kingdom,20997,6,14.850000000000001,29.7
United Kingdom,20998,82,67.85000000000001,241.90000000000003
United Kingdom,21000,23,51.0,97.75
United Kingdom,21001,14,53.550000000000004,83.3
United Kingdom,21002,5,8.5,21.25
United Kingdom,21003,11,31.75,69.85
United Kingdom,21011,18,2.9,26.099999999999998
United Kingdom,21012,547,162.57,1091.3
United Kingdom,21014,1149,26.979999999999997,424.48999999999995
United Kingdom,21015,1105,19.93,335.56999999999994
United Kingdom,21018,22,4.25,18.7
United Kingdom,21025,80,20.94,102.25
United Kingdom,21026,129,27.23,159.87
United Kingdom,21027,88,19.81,106.2
United Kingdom,21028,116,31.92,148.29
United Kingdom,21030,100,26.21,127.42
United Kingdom,21031,29,12.46,37.46
United Kingdom,21032,54,21.13,71.13
United Kingdom,21033,799,240.51000000000002,1707.91
United Kingdom,21034,1822,843.5999999999999,1730.8999999999999
United Kingdom,21035,1485,617.94,4429.31
United Kingdom,21038,77,26.810000000000002,86.75
United Kingdom,21039,293,142.56,731.3100000000001
United Kingdom,21040,22,13.36,29.7
United Kingdom,21041,467,383.5,1377.65
United Kingdom,21042,228,529.5500000000001,1356.6000000000001
United Kingdom,21043,417,127.25,881.15
United Kingdom,21051,102,50.33,216.23000000000002
United Kingdom,21054,28,170.04999999999998,250.6
United Kingdom,21055,96,645.7299999999999,920.64
United Kingdom,21056,103,554.9599999999999,1044.73
United Kingdom,21058,382,56.809999999999995,326.26
United Kingdom,21059,435,56.1,369.75
United Kingdom,21060,302,41.65,256.7
United Kingdom,21061,289,38.25,245.64999999999998
United Kingdom,21062,366,42.5,311.09999999999997
United Kingdom,21063,393,65.31,335.60999999999996
United Kingdom,21064,126,244.55,585.2
United Kingdom,21065,479,161.55,791.45
United Kingdom,21066,675,49.36,641.37
United Kingdom,21067,195,51.06,239.38
United Kingdom,21068,1415,143.63,1494.55
United Kingdom,21069,1866,61.74,2046.5500000000002
United Kingdom,21070,1014,101.05,1036.04
United Kingdom,21071,809,130.48,975.98
United Kingdom,21078,1919,156.2,1546.1299999999999
United Kingdom,21080,8847,505.34999999999997,6903.89
United Kingdom,21084,1587,22.5,331.01
United Kingdom,21086,3867,123.09,2292.03
United Kingdom,21087,66,2.71,23.12
United Kingdom,21088,1048,13.870000000000001,211.98000000000002
United Kingdom,21089,219,5.29,43.45
United Kingdom,21090,1148,44.96,486.46
United Kingdom,21094,4681,181.57,3413.5099999999998
United Kingdom,21095,35,5.1,29.75
United Kingdom,21096,771,24.93,312.09
United Kingdom,21098,3054,219.56,3527.55
United Kingdom,21100,43,13.2,70.95
United Kingdom,21106,166,89.85000000000001,451.30000000000007
United Kingdom,21107,783,163.35,2060.25
United Kingdom,21108,9700,221.72,16759.91
United Kingdom,21109,807,283.0,2048.85
United Kingdom,21110,694,380.3,1978.6999999999998
United Kingdom,21111,740,100.05,1189.5
United Kingdom,21112,1131,112.07000000000001,2378.73
United Kingdom,21114,1122,150.6,1417.78
United Kingdom,21115,429,666.86,2062.51
United Kingdom,21116,422,510.39000000000004,2018.74
United Kingdom,21117,85,20.5,111.75
United Kingdom,21121,3302,324.62,4018.06
United Kingdom,21122,2931,309.77,3610.2400000000002
United Kingdom,21123,563,104.99,700.81
United Kingdom,21124,1886,218.75,2357.5
United Kingdom,21125,256,53.75,320.0
United Kingdom,21126,277,61.06,341.69
United Kingdom,21128,29,95.86,207.06
United Kingdom,21129,45,165.55,332.3
United Kingdom,21131,89,61.5,273.25
United Kingdom,21132,23,49.25,91.75
United Kingdom,21135,2581,252.81,2760.61
United Kingdom,21136,4030,577.48,6779.9
United Kingdom,21137,11053,1082.72,37835.840000000004
United Kingdom,21143,295,54.6,575.25
United Kingdom,21145,110,8.75,137.5
United Kingdom,21147,89,50.160000000000004,200.94
United Kingdom,21154,2175,286.11,2562.63
United Kingdom,21155,2152,840.9499999999999,5140.55
United Kingdom,21156,2110,457.09999999999997,3884.3199999999997
United Kingdom,21157,48,29.400000000000002,100.80000000000001
United Kingdom,21158,1360,90.19,645.9399999999999
United Kingdom,21159,1046,71.3,503.34
United Kingdom,21161,105,49.3,152.25
United Kingdom,21162,1293,81.94,622.99
United Kingdom,21163,1139,76.15,578.8299999999999
United Kingdom,21164,1060,639.21,3094.1200000000003
United Kingdom,21165,3026,564.49,4897.94
United Kingdom,21166,8771,1166.52,17573.41
United Kingdom,21167,1260,5.25,264.6
United Kingdom,21169,2926,551.93,4760.62
United Kingdom,21171,192,76.25,268.8
United Kingdom,21172,3159,541.88,4453.07
United Kingdom,21174,3862,769.99,8239.84
United Kingdom,21175,11573,1649.75,25111.32
United Kingdom,21179,1647,124.08,952.79
United Kingdom,21181,11052,1403.46,22161.820000000003
United Kingdom,21187,328,55.699999999999996,522.0
United Kingdom,21188,209,85.15,606.95
United Kingdom,21189,151,44.55,249.15
United Kingdom,21190,168,11.149999999999999,245.20000000000002
United Kingdom,21191,346,89.89,706.92
United Kingdom,21192,876,66.64999999999999,1320.6
United Kingdom,21194,292,31.6,236.20000000000002
United Kingdom,21195,117,27.950000000000003,176.10000000000002
United Kingdom,21196,29,9.899999999999999,47.85
United Kingdom,21197,99,10.32,104.31
United Kingdom,21198,747,57.0,642.15
United Kingdom,21199,696,58.23,558.0
United Kingdom,21200,962,51.949999999999996,1193.7
United Kingdom,21201,1151,182.54999999999998,2611.05
United Kingdom,21202,208,21.75,199.20000000000002
United Kingdom,21204,383,79.19999999999999,631.95
United Kingdom,21205,179,117.3,456.45
United Kingdom,21206,908,103.75,1123.8
United Kingdom,21207,584,101.1,906.0
United Kingdom,21208,554,21.51,227.97
United Kingdom,21209,686,27.2,331.68
United Kingdom,21210,3102,416.3,4382.07
United Kingdom,21211,332,78.1,462.2
United Kingdom,21212,22442,476.96000000000004,10989.6
United Kingdom,21213,11701,242.39000000000001,5587.15
United Kingdom,21215,746,32.870000000000005,394.7
United Kingdom,21216,946,953.73,4423.02
United Kingdom,21217,570,2075.5,5470.5
United Kingdom,21218,804,576.41,2878.7
United Kingdom,21219,203,44.84,258.59
United Kingdom,21220,179,51.05,237.06
United Kingdom,21221,171,27.46,224.64
United Kingdom,21222,154,48.47,202.18
United Kingdom,21224,584,87.31,726.2
United Kingdom,21226,3,3.75,3.75
United Kingdom,21228,5,2.5,6.25
United Kingdom,21231,5196,450.64,6201.97
United Kingdom,21232,8615,640.14,10117.07
United Kingdom,21238,2220,174.25,1780.66
United Kingdom,21239,1700,134.04,1358.42
United Kingdom,21240,2187,135.42,1713.35
United Kingdom,21242,1890,264.62,2975.22
United Kingdom,21243,1385,185.67,2167.85
United Kingdom,21244,1431,183.98,2245.5899999999997
United Kingdom,21245,683,131.01,1086.75
United Kingdom,21246,71,123.75,351.45000000000005
United Kingdom,21248,157,69.6,227.64999999999998
United Kingdom,21249,114,91.45,336.30000000000007
United Kingdom,21250,74,43.85,203.9
United Kingdom,21251,70,59.0,206.50000000000003
United Kingdom,21253,35,36.190000000000005,101.09000000000002
United Kingdom,21257,451,1101.94,3433.29
United Kingdom,21258,392,1274.55,4636.679999999999
United Kingdom,21259,1014,1300.66,5825.81
United Kingdom,21260,863,440.65,2713.85
United Kingdom,21261,113,75.95,361.35
United Kingdom,21262,228,135.70000000000002,672.6
United Kingdom,21263,149,70.2,290.55
United Kingdom,21264,230,78.0,448.5
United Kingdom,21265,104,27.3,202.79999999999998
United Kingdom,21268,2,0.42,0.84
United Kingdom,21269,28,153.0,238.0
United Kingdom,21270,12,140.25,153.0
United Kingdom,21272,470,73.83,618.8199999999999
United Kingdom,21275,10,152.54999999999998,169.5
United Kingdom,21277,17,316.3,354.2
United Kingdom,21278,31,17.849999999999998,79.05
United Kingdom,21279,45,20.4,114.75
United Kingdom,21280,59,28.049999999999997,150.45000000000002
United Kingdom,21281,35,15.299999999999999,89.24999999999999
United Kingdom,21284,324,22.43,226.04
United Kingdom,21285,290,47.04,272.66
United Kingdom,21286,195,13.809999999999999,173.41
United Kingdom,21287,1692,24.6,697.77
United Kingdom,21288,217,101.65,601.75
United Kingdom,21289,203,17.5,253.75
United Kingdom,21291,888,32.3,754.8
United Kingdom,21292,417,17.19,291.09
United Kingdom,21293,95,39.83,201.53
United Kingdom,21294,1424,28.72,675.76
United Kingdom,21306,411,18.91,144.53
United Kingdom,21307,79,16.44,39.199999999999996
United Kingdom,21310,1,29.95,29.95
United Kingdom,21311,404,23.33,144.30999999999997
United Kingdom,21313,2684,103.6,1995.4699999999998
United Kingdom,21314,3576,695.01,7215.160000000001
United Kingdom,21316,148,13.59,153.64000000000001
United Kingdom,21317,91,135.25,488.95
United Kingdom,21318,618,30.81,315.36
United Kingdom,21319,141,12.91,119.61
United Kingdom,21320,180,16.59,294.36
United Kingdom,21324,63,56.050000000000004,185.85000000000002
United Kingdom,21326,9881,175.75,5948.650000000001
United Kingdom,21327,526,242.54999999999998,867.9
United Kingdom,21328,600,293.65999999999997,998.1999999999999
United Kingdom,21329,496,272.21,826.6
United Kingdom,21331,10,76.5,127.5
United Kingdom,21332,10,71.65,92.3
United Kingdom,21333,55,44.25,162.25
United Kingdom,21336,8,8.850000000000001,23.6
United Kingdom,21340,843,2919.46,9234.46
United Kingdom,21344,9,39.8,89.55
United Kingdom,21348,139,13.95,355.65000000000003
United Kingdom,21349,11,40.5,74.25
United Kingdom,21351,79,201.7,518.85
United Kingdom,21352,285,148.9,1034.3500000000001
United Kingdom,21354,642,71.95,749.7
United Kingdom,21355,671,124.4,829.15
United Kingdom,21356,236,55.339999999999996,278.15
United Kingdom,21357,17,12.5,21.25
United Kingdom,21358,241,62.5,301.25
United Kingdom,21359,120,203.75,720.0
United Kingdom,21360,32,89.39999999999999,168.4
United Kingdom,21361,90,673.95,1115.1
United Kingdom,21363,201,455.40000000000003,994.95
United Kingdom,21364,25,141.75,168.75
United Kingdom,21365,268,38.05,234.0
United Kingdom,21366,21,42.5,89.25
United Kingdom,21367,163,54.6,159.51
United Kingdom,21368,160,26.2,128.4
United Kingdom,21369,96,20.0,140.0
United Kingdom,21370,15,39.52,88.2
United Kingdom,21371,188,27.45,166.2
United Kingdom,21372,60,29.53,57.28
United Kingdom,21373,471,32.25,353.25
United Kingdom,21374,279,65.0,381.25
United Kingdom,21375,20,46.1,96.4
United Kingdom,21376,25,61.2,127.85000000000001
United Kingdom,21377,87,25.919999999999998,113.31
United Kingdom,21378,117,30.869999999999997,155.25
United Kingdom,21379,123,24.92,133.11
United Kingdom,21380,1686,608.32,4786.3
United Kingdom,21381,867,214.63,1465.23
United Kingdom,21382,980,149.65,1080.4
United Kingdom,21383,687,48.1,446.55
United Kingdom,21385,2926,178.29,2490.22
United Kingdom,21386,593,20.43,218.93
United Kingdom,21389,943,80.75,801.55
United Kingdom,21390,2698,220.56,3354.54
United Kingdom,21391,914,71.55,800.25
United Kingdom,21392,26,7.470000000000001,25.529999999999998
United Kingdom,21393,29,11.67,38.67
United Kingdom,21394,3012,37.120000000000005,1175.9199999999998
United Kingdom,21395,2266,25.740000000000002,883.7399999999999
United Kingdom,21397,920,22.400000000000002,407.82
United Kingdom,21398,1343,27.42,561.39
United Kingdom,21399,1837,32.49,748.92
United Kingdom,21400,837,7.56,109.74
United Kingdom,21401,854,7.9799999999999995,109.98
United Kingdom,21402,1047,6.42,126.24
United Kingdom,21403,1379,7.8,218.04
United Kingdom,21407,224,384.0,926.75
United Kingdom,21408,195,237.35999999999999,660.41
United Kingdom,21411,634,661.26,2068.06
United Kingdom,21413,36,12.5,45.0
United Kingdom,21414,1,2.1,2.1
United Kingdom,21415,196,56.97,363.13
United Kingdom,21416,5,15.0,18.75
United Kingdom,21417,289,56.72,420.88
United Kingdom,21418,59,26.11,115.25
United Kingdom,21420,47,40.58,83.87
United Kingdom,21421,238,14.81,270.14
United Kingdom,21422,1432,39.28,1109.56
United Kingdom,21424,123,31.650000000000002,324.45000000000005
United Kingdom,21425,61,43.85,170.35000000000002
United Kingdom,21426,109,16.3,204.90000000000003
United Kingdom,21427,54,46.2,113.4
United Kingdom,21428,883,643.41,3393.55
United Kingdom,21429,1092,348.75,2017.1999999999998
United Kingdom,21430,2319,996.46,8041.05
United Kingdom,21439,757,72.31,868.73
United Kingdom,21441,292,23.029999999999998,151.9
United Kingdom,21442,302,21.28,173.9
United Kingdom,21445,210,25.0,262.5
United Kingdom,21446,287,93.75,358.75
United Kingdom,21447,708,110.0,885.0
United Kingdom,21448,274,102.3,452.1
